report_year,agency_jurisdiction,population,homicides,rapes,assaults,robberies
1986,"Oakland, CA",370556.0,129.0,538.0,2531.0,3787.0
1986,"Oklahoma City, OK",444119.0,60.0,425.0,2270.0,1484.0
1986,"Omaha, NE",332368.0,30.0,225.0,1844.0,627.0
1986,"Orlando, FL",145882.0,14.0,172.0,2001.0,1229.0
1986,"Philadelphia, PA",1645144.0,343.0,1086.0,6131.0,9647.0
1986,"Phoenix, AZ",927055.0,122.0,567.0,5577.0,2972.0
1986,"Pittsburgh, PA",402204.0,47.0,253.0,1154.0,3253.0
1986,"Portland, OR",368439.0,46.0,438.0,4433.0,3887.0
1986,"Prince George's County, MD",588222.0,47.0,396.0,2735.0,2116.0
1986,"Raleigh, NC",173901.0,16.0,76.0,732.0,339.0
1986,"Sacramento, CA",320256.0,70.0,258.0,1696.0,2214.0
1986,"Salt Lake City, UT",166182.0,20.0,107.0,613.0,506.0
1986,"San Antonio, TX",879332.0,162.0,805.0,2008.0,3262.0
1986,"San Diego, CA",1011376.0,102.0,391.0,4044.0,3985.0
1986,"San Francisco, CA",750544.0,114.0,492.0,3815.0,5085.0
1986,"San Jose, CA",722560.0,39.0,430.0,2425.0,1126.0
1986,"Seattle, WA",501279.0,50.0,443.0,3505.0,2792.0
1986,"St. Louis, MO",434298.0,195.0,373.0,5995.0,3326.0
1986,"Suffolk County, NY",1190985.0,30.0,136.0,1241.0,1188.0
1986,"Tampa, FL",293030.0,79.0,375.0,4181.0,3512.0
1986,"Tucson, AZ",397023.0,41.0,251.0,2310.0,1042.0
1986,"Tulsa, OK",375335.0,40.0,272.0,2125.0,858.0
1986,"Virginia Beach, VA",316959.0,25.0,85.0,290.0,336.0
1986,"Washington, DC",626000.0,194.0,328.0,4181.0,4719.0
1986,"Wichita, KS",286163.0,23.0,261.0,661.0,586.0
1987,"Albuquerque, NM",371756.0,48.0,211.0,2599.0,987.0
1987,"Arlington, TX",251372.0,18.0,92.0,791.0,511.0
1987,"Atlanta, GA",429953.0,207.0,636.0,6950.0,5100.0
1987,"Aurora, CO",219945.0,20.0,118.0,2038.0,524.0
1987,"Austin, TX",469542.0,39.0,284.0,1005.0,985.0
1987,"Baltimore County, MD",681068.0,32.0,199.0,3897.0,1416.0
1987,"Baltimore, MD",764893.0,226.0,595.0,6008.0,7466.0
1987,"Boston, MA",575882.0,76.0,550.0,5920.0,5408.0
1987,"Buffalo, NY",325787.0,35.0,268.0,1700.0,1552.0
1987,"Charlotte, NC",356596.0,52.0,308.0,4146.0,1486.0
1987,"Chicago, IL",3018338.0,689.0,3692.0,34172.0,29815.0
1987,"Cincinnati, OH",371585.0,69.0,344.0,1571.0,1183.0
1987,"Cleveland, OH",548171.0,145.0,750.0,2528.0,3541.0
1987,"Columbus, OH",567800.0,85.0,534.0,1898.0,2864.0
1987,"Dallas, TX",1009947.0,323.0,1260.0,9412.0,9091.0
1987,"Denver, CO",509529.0,79.0,401.0,1749.0,1612.0
1987,"Detroit, MI",1091523.0,686.0,1417.0,10582.0,15093.0
1987,"El Paso, TX",494954.0,25.0,219.0,3119.0,969.0
1987,"Fairfax County, VA",690273.0,14.0,68.0,354.0,529.0
1987,"Fort Worth, TX",432305.0,135.0,476.0,3810.0,3270.0
1987,"Fresno, CA",291855.0,33.0,196.0,2048.0,1096.0
1987,"Honolulu, HI",832614.0,36.0,322.0,915.0,985.0
1987,"Houston, TX",1739999.0,323.0,1172.0,7784.0,9692.0
1987,"Indianapolis, IN",478693.0,57.0,432.0,2720.0,1334.0
1987,"Jacksonville, FL",629887.0,147.0,609.0,4945.0,3876.0
1987,"Kansas City, MO",444382.0,131.0,486.0,4527.0,3279.0
1987,"Las Vegas, NV",481393.0,47.0,308.0,1692.0,1837.0
1987,"Long Beach, CA",406297.0,62.0,221.0,1910.0,2467.0
1987,"Los Angeles County, CA",1096165.0,164.0,459.0,8480.0,3222.0
1987,"Los Angeles, CA",3341726.0,811.0,2169.0,34661.0,26192.0
1987,"Memphis, TN",659720.0,143.0,831.0,3163.0,4696.0
1987,"Mesa, AZ",262428.0,9.0,96.0,966.0,222.0
1987,"Miami-Dade County, FL",926139.0,173.0,565.0,8991.0,5850.0
1987,"Miami, FL",385089.0,128.0,202.0,5385.0,5594.0
1987,"Milwaukee, WI",607885.0,92.0,437.0,3495.0,1984.0
1987,"Minneapolis, MN",359371.0,38.0,520.0,2114.0,2866.0
1987,"Montgomery County, MD",617920.0,17.0,165.0,842.0,683.0
1987,"Nashville, TN",487097.0,99.0,509.0,2295.0,2350.0
1987,"Nassau County, NY",1052414.0,22.0,83.0,751.0,1010.0
1987,"New Orleans, LA",549536.0,205.0,359.0,3328.0,3786.0
1987,"New York City, NY",7284319.0,1672.0,3507.0,64244.0,78890.0
1987,"Newark, NJ",318402.0,81.0,577.0,4038.0,4230.0
1987,"Oakland, CA",365983.0,114.0,538.0,2657.0,3176.0
1987,"Oklahoma City, OK",441408.0,48.0,381.0,2047.0,1322.0
1987,"Omaha, NE",374934.0,28.0,189.0,1749.0,570.0
1987,"Orlando, FL",150250.0,27.0,181.0,2174.0,1029.0
1987,"Philadelphia, PA",1649364.0,338.0,1102.0,6656.0,9302.0
1987,"Phoenix, AZ",933177.0,111.0,503.0,5280.0,2287.0
1987,"Pittsburgh, PA",389015.0,37.0,263.0,1184.0,2834.0
1987,"Portland, OR",390845.0,66.0,407.0,4623.0,3667.0
1987,"Prince George's County, MD",589824.0,20.0,81.0,624.0,521.0
1987,"Raleigh, NC",182750.0,15.0,78.0,647.0,384.0
1987,"Sacramento, CA",331728.0,78.0,241.0,1676.0,1841.0
1987,"Salt Lake City, UT",159839.0,13.0,94.0,501.0,482.0
1987,"San Antonio, TX",920215.0,174.0,849.0,1816.0,3253.0
1987,"San Diego, CA",1040851.0,96.0,410.0,5154.0,3452.0
1987,"San Francisco, CA",767933.0,103.0,452.0,4089.0,4654.0
1987,"San Jose, CA",730079.0,24.0,393.0,3017.0,944.0
1987,"Seattle, WA",494426.0,54.0,465.0,3618.0,2959.0
1987,"St. Louis, MO",429414.0,153.0,332.0,5997.0,3296.0
1987,"Suffolk County, NY",1191928.0,36.0,194.0,1336.0,1251.0
1987,"Tampa, FL",285856.0,61.0,297.0,5114.0,3427.0
1987,"Tucson, AZ",374546.0,23.0,281.0,2308.0,911.0
1987,"Tulsa, OK",369961.0,35.0,234.0,1786.0,1074.0
1987,"Virginia Beach, VA",340158.0,11.0,124.0,261.0,322.0
1987,"Washington, DC",622000.0,225.0,245.0,5084.0,4462.0
1987,"Wichita, KS",290702.0,24.0,240.0,711.0,591.0
1988,"Albuquerque, NM",378176.0,49.0,190.0,3108.0,928.0
1988,"Arlington, TX",251712.0,13.0,110.0,697.0,568.0
1988,"Atlanta, GA",444995.0,217.0,721.0,9001.0,5972.0
1988,"Aurora, CO",219404.0,15.0,127.0,2021.0,462.0
1988,"Austin, TX",467423.0,43.0,247.0,1200.0,1018.0
1988,"Baltimore County, MD",692703.0,24.0,190.0,4645.0,1656.0
1988,"Baltimore, MD",763880.0,234.0,517.0,6574.0,7396.0
1988,"Boston, MA",579921.0,93.0,558.0,6291.0,5233.0
1988,"Buffalo, NY",323714.0,43.0,296.0,2158.0,1774.0
1988,"Charlotte, NC",370492.0,46.0,315.0,4521.0,1933.0
1988,"Chicago, IL",2994100.0,660.0,3695.0,35988.0,28975.0
1988,"Cincinnati, OH",377783.0,47.0,296.0,1645.0,1211.0
1988,"Cleveland, OH",544515.0,137.0,844.0,2557.0,3795.0
1988,"Columbus, OH",588428.0,69.0,594.0,2111.0,3028.0
1988,"Dallas, TX",1017818.0,366.0,1306.0,9816.0,9647.0
1988,"Denver, CO",500555.0,69.0,370.0,1802.0,1393.0
1988,"Detroit, MI",1086714.0,629.0,1447.0,10751.0,12978.0
1988,"El Paso, TX",501544.0,31.0,242.0,3144.0,1088.0
1988,"Fairfax County, VA",714952.0,23.0,77.0,338.0,548.0
1988,"Fort Worth, TX",432889.0,97.0,489.0,3625.0,3115.0
1988,"Fresno, CA",294695.0,39.0,231.0,2334.0,1393.0
1988,"Honolulu, HI",838656.0,28.0,283.0,1042.0,833.0
1988,"Houston, TX",1725421.0,440.0,1206.0,8122.0,10049.0
1988,"Indianapolis, IN",483187.0,79.0,422.0,3670.0,1464.0
1988,"Kansas City, MO",447461.0,134.0,473.0,4230.0,3479.0
1988,"Las Vegas, NV",510941.0,54.0,363.0,1720.0,1887.0
1988,"Long Beach, CA",413667.0,58.0,218.0,2231.0,2646.0
1988,"Los Angeles County, CA",1116009.0,157.0,373.0,8591.0,3210.0
1988,"Los Angeles, CA",3402342.0,736.0,2006.0,37812.0,26182.0
1988,"Memphis, TN",668935.0,174.0,863.0,3415.0,4462.0
1988,"Mesa, AZ",267642.0,11.0,119.0,1005.0,261.0
1988,"Miami-Dade County, FL",937278.0,211.0,685.0,9781.0,5759.0
1988,"Miami, FL",389720.0,146.0,411.0,6006.0,6398.0
1988,"Milwaukee, WI",611140.0,81.0,400.0,2445.0,2111.0
1988,"Minneapolis, MN",364745.0,55.0,460.0,2420.0,2565.0
1988,"Montgomery County, MD",691815.0,16.0,174.0,912.0,782.0
1988,"Nashville, TN",502759.0,79.0,464.0,2793.0,1954.0
1988,"Nassau County, NY",1048192.0,21.0,86.0,882.0,1032.0
1988,"New Orleans, LA",538047.0,228.0,403.0,3563.0,4729.0
1988,"New York City, NY",7346352.0,1896.0,3412.0,71030.0,86578.0
1988,"Newark, NJ",319191.0,115.0,522.0,4672.0,4424.0
1988,"Oakland, CA",367782.0,112.0,498.0,2298.0,3141.0
1988,"Oklahoma City, OK",440136.0,60.0,377.0,2184.0,1365.0
1988,"Omaha, NE",377958.0,28.0,216.0,1820.0,710.0
1988,"Orlando, FL",155673.0,28.0,289.0,2041.0,1229.0
1988,"Philadelphia, PA",1657285.0,374.0,912.0,6938.0,8858.0
1988,"Phoenix, AZ",951717.0,106.0,445.0,5408.0,2518.0
1988,"Pittsburgh, PA",387190.0,19.0,234.0,1328.0,2537.0
1988,"Portland, OR",387659.0,45.0,372.0,4637.0,3632.0
1988,"Prince George's County, MD",598855.0,94.0,383.0,2993.0,2544.0
1988,"Raleigh, NC",188308.0,11.0,65.0,766.0,335.0
1988,"Sacramento, CA",340483.0,68.0,188.0,1714.0,1612.0
1988,"Salt Lake City, UT",162005.0,15.0,90.0,444.0,487.0
1988,"San Antonio, TX",935729.0,143.0,535.0,1736.0,2859.0
1988,"San Diego, CA",1073466.0,144.0,389.0,5434.0,3204.0
1988,"San Francisco, CA",753927.0,92.0,453.0,4255.0,4867.0
1988,"San Jose, CA",732022.0,37.0,438.0,3266.0,948.0
1988,"Seattle, WA",505380.0,56.0,439.0,3675.0,2709.0
1988,"St. Louis, MO",425187.0,140.0,305.0,6709.0,3327.0
1988,"Suffolk County, NY",1195644.0,31.0,130.0,1713.0,1110.0
1988,"Tucson, AZ",383174.0,31.0,281.0,2447.0,768.0
1988,"Tulsa, OK",373602.0,35.0,260.0,2159.0,1008.0
1988,"Virginia Beach, VA",355562.0,27.0,108.0,255.0,327.0
1988,"Washington, DC",620000.0,369.0,165.0,5690.0,5689.0
1988,"Wichita, KS",292733.0,15.0,238.0,774.0,628.0
1989,"Albuquerque, NM",384801.0,41.0,178.0,3445.0,1032.0
1989,"Arlington, TX",259796.0,11.0,88.0,899.0,552.0
1989,"Atlanta, GA",426482.0,246.0,691.0,9119.0,6796.0
1989,"Aurora, CO",219780.0,7.0,120.0,2354.0,378.0
1989,"Austin, TX",468907.0,31.0,235.0,1320.0,1019.0
1989,"Baltimore County, MD",700068.0,34.0,220.0,5179.0,1804.0
1989,"Baltimore, MD",763138.0,262.0,541.0,6849.0,7966.0
1989,"Boston, MA",580095.0,99.0,483.0,6471.0,5866.0
1989,"Buffalo, NY",314284.0,37.0,268.0,2345.0,1829.0
1989,"Charlotte, NC",372612.0,73.0,325.0,4873.0,2369.0
1989,"Chicago, IL",2988260.0,742.0,3645.0,37615.0,31588.0
1989,"Cincinnati, OH",372282.0,45.0,351.0,1866.0,1428.0
1989,"Cleveland, OH",523906.0,144.0,837.0,2939.0,4045.0
1989,"Columbus, OH",572341.0,90.0,543.0,2226.0,3127.0
1989,"Dallas, TX",996320.0,351.0,1185.0,10250.0,9442.0
1989,"Denver, CO",494589.0,55.0,325.0,1925.0,1267.0
1989,"Detroit, MI",1039599.0,624.0,1424.0,11006.0,11902.0
1989,"El Paso, TX",515607.0,41.0,241.0,3301.0,1139.0
1989,"Fairfax County, VA",742741.0,28.0,102.0,389.0,528.0
1989,"Fort Worth, TX",430481.0,113.0,454.0,3576.0,2525.0
1989,"Fresno, CA",315218.0,42.0,234.0,2488.0,1525.0
1989,"Honolulu, HI",848959.0,43.0,269.0,1044.0,809.0
1989,"Houston, TX",1713499.0,459.0,1152.0,8097.0,9820.0
1989,"Indianapolis, IN",484056.0,41.0,483.0,3529.0,1806.0
1989,"Jacksonville, FL",654737.0,165.0,609.0,4735.0,3940.0
1989,"Kansas City, MO",440435.0,140.0,507.0,4525.0,3824.0
1989,"Las Vegas, NV",536148.0,67.0,305.0,1676.0,2046.0
1989,"Long Beach, CA",426025.0,85.0,247.0,3074.0,3763.0
1989,"Los Angeles County, CA",1046235.0,176.0,386.0,10948.0,4053.0
1989,"Los Angeles, CA",3441449.0,877.0,1996.0,43361.0,31063.0
1989,"Memphis, TN",651081.0,141.0,781.0,3327.0,3781.0
1989,"Mesa, AZ",285883.0,10.0,85.0,1092.0,213.0
1989,"Miami-Dade County, FL",972785.0,203.0,768.0,10292.0,7877.0
1989,"Miami, FL",381206.0,132.0,285.0,6387.0,7289.0
1989,"Milwaukee, WI",600898.0,112.0,461.0,1282.0,2415.0
1989,"Minneapolis, MN",348384.0,46.0,462.0,2335.0,2524.0
1989,"Montgomery County, MD",705979.0,21.0,194.0,846.0,835.0
1989,"Nashville, TN",501398.0,69.0,478.0,3075.0,1608.0
1989,"Nassau County, NY",1046197.0,26.0,52.0,787.0,962.0
1989,"New Orleans, LA",528589.0,251.0,388.0,4115.0,5449.0
1989,"New York City, NY",7369454.0,1905.0,3254.0,70951.0,93377.0
1989,"Newark, NJ",313839.0,107.0,376.0,4547.0,5310.0
1989,"Oakland, CA",366305.0,129.0,442.0,1760.0,3224.0
1989,"Oklahoma City, OK",431982.0,61.0,352.0,2277.0,1617.0
1989,"Omaha, NE",355110.0,23.0,188.0,1901.0,639.0
1989,"Orlando, FL",160197.0,19.0,176.0,1959.0,1189.0
1989,"Philadelphia, PA",1652188.0,475.0,784.0,6562.0,10233.0
1989,"Phoenix, AZ",941948.0,126.0,399.0,5341.0,2615.0
1989,"Pittsburgh, PA",376412.0,31.0,219.0,1858.0,2471.0
1989,"Portland, OR",425788.0,38.0,415.0,4932.0,2667.0
1989,"Prince George's County, MD",608611.0,118.0,262.0,3029.0,3141.0
1989,"Raleigh, NC",189132.0,15.0,102.0,751.0,380.0
1989,"Sacramento, CA",347172.0,44.0,187.0,1773.0,1654.0
1989,"Salt Lake City, UT",154304.0,18.0,136.0,559.0,484.0
1989,"San Antonio, TX",949691.0,168.0,477.0,1898.0,2710.0
1989,"San Diego, CA",1098639.0,121.0,410.0,6008.0,3585.0
1989,"San Francisco, CA",750964.0,73.0,380.0,4606.0,5005.0
1989,"San Jose, CA",757964.0,38.0,399.0,3103.0,995.0
1989,"Seattle, WA",514398.0,38.0,478.0,3914.0,2448.0
1989,"St. Louis, MO",405066.0,158.0,330.0,7936.0,4220.0
1989,"Suffolk County, NY",1194717.0,29.0,127.0,1402.0,1286.0
1989,"Tampa, FL",289463.0,57.0,175.0,4541.0,3137.0
1989,"Tucson, AZ",393319.0,40.0,235.0,2226.0,686.0
1989,"Tulsa, OK",366297.0,32.0,307.0,2595.0,1416.0
1989,"Virginia Beach, VA",370316.0,17.0,133.0,294.0,318.0
1989,"Washington, DC",604000.0,434.0,186.0,5775.0,6541.0
1989,"Wichita, KS",297391.0,29.0,265.0,1038.0,970.0
1990,"Albuquerque, NM",384736.0,34.0,222.0,3835.0,1030.0
1990,"Arlington, TX",261721.0,8.0,139.0,1143.0,586.0
1990,"Atlanta, GA",394017.0,231.0,695.0,9062.0,6109.0
1990,"Aurora, CO",222103.0,8.0,170.0,2616.0,397.0
1990,"Austin, TX",465622.0,46.0,280.0,1539.0,1461.0
1990,"Baltimore County, MD",692134.0,34.0,257.0,4959.0,1707.0
1990,"Baltimore, MD",736014.0,305.0,687.0,7473.0,9477.0
1990,"Boston, MA",574283.0,143.0,539.0,6960.0,6022.0
1990,"Buffalo, NY",328123.0,37.0,355.0,2711.0,2172.0
1990,"Charlotte, NC",395934.0,93.0,384.0,5434.0,3208.0
1990,"Chicago, IL",2783726.0,851.0,3607.0,41114.0,37156.0
1990,"Cincinnati, OH",364040.0,49.0,388.0,2426.0,1613.0
1990,"Cleveland, OH",505616.0,168.0,846.0,3259.0,4917.0
1990,"Columbus, OH",632910.0,89.0,647.0,2745.0,3541.0
1990,"Dallas, TX",1006877.0,447.0,1344.0,12194.0,10565.0
1990,"Denver, CO",467610.0,67.0,375.0,2451.0,1312.0
1990,"Detroit, MI",1027974.0,582.0,1657.0,12498.0,13010.0
1990,"El Paso, TX",515342.0,34.0,256.0,3440.0,1381.0
1990,"Fairfax County, VA",787593.0,27.0,105.0,391.0,490.0
1990,"Fort Worth, TX",447619.0,130.0,432.0,4463.0,2801.0
1990,"Fresno, CA",354202.0,66.0,258.0,2483.0,1592.0
1990,"Honolulu, HI",836231.0,34.0,278.0,1211.0,889.0
1990,"Houston, TX",1630553.0,568.0,1335.0,7813.0,12921.0
1990,"Indianapolis, IN",483549.0,58.0,541.0,3983.0,1642.0
1990,"Jacksonville, FL",636680.0,176.0,704.0,6811.0,3963.0
1990,"Kansas City, MO",434711.0,121.0,517.0,5957.0,4492.0
1990,"Las Vegas, NV",616243.0,79.0,371.0,1831.0,2229.0
1990,"Long Beach, CA",429433.0,106.0,298.0,3806.0,4193.0
1990,"Los Angeles County, CA",970620.0,215.0,400.0,12125.0,4664.0
1990,"Los Angeles, CA",3485398.0,983.0,2014.0,44714.0,36098.0
1990,"Memphis, TN",610337.0,195.0,831.0,3904.0,4152.0
1990,"Mesa, AZ",288091.0,9.0,95.0,1345.0,275.0
1990,"Miami-Dade County, FL",1036888.0,213.0,802.0,10747.0,8368.0
1990,"Miami, FL",358548.0,129.0,299.0,7007.0,8172.0
1990,"Milwaukee, WI",628100.0,155.0,495.0,1486.0,4146.0
1990,"Minneapolis, MN",368383.0,55.0,615.0,1467.0,2558.0
1990,"Montgomery County, MD",744830.0,23.0,195.0,1064.0,807.0
1990,"Nashville, TN",499565.0,67.0,553.0,4102.0,2164.0
1990,"Nassau County, NY",1009921.0,21.0,63.0,859.0,1014.0
1990,"New Orleans, LA",496938.0,304.0,361.0,4514.0,6048.0
1990,"New York City, NY",7322564.0,2245.0,3126.0,68891.0,100280.0
1990,"Newark, NJ",275221.0,112.0,326.0,4225.0,6021.0
1990,"Oakland, CA",372242.0,146.0,517.0,1952.0,3230.0
1990,"Oklahoma City, OK",444719.0,68.0,422.0,2925.0,1398.0
1990,"Omaha, NE",335795.0,12.0,217.0,2307.0,604.0
1990,"Orlando, FL",164693.0,30.0,181.0,2449.0,1449.0
1990,"Philadelphia, PA",1585577.0,503.0,734.0,7344.0,12806.0
1990,"Phoenix, AZ",983403.0,128.0,512.0,6642.0,3383.0
1990,"Pittsburgh, PA",369879.0,35.0,302.0,2361.0,2319.0
1990,"Portland, OR",437319.0,33.0,424.0,4838.0,2541.0
1990,"Prince George's County, MD",613616.0,106.0,441.0,3373.0,3606.0
1990,"Raleigh, NC",207951.0,24.0,96.0,671.0,388.0
1990,"Sacramento, CA",369365.0,43.0,211.0,1934.0,1790.0
1990,"Salt Lake City, UT",159936.0,25.0,167.0,624.0,539.0
1990,"San Antonio, TX",935933.0,208.0,430.0,2228.0,2864.0
1990,"San Diego, CA",1110549.0,135.0,439.0,7142.0,4331.0
1990,"San Francisco, CA",723959.0,101.0,419.0,4815.0,7053.0
1990,"San Jose, CA",782248.0,35.0,416.0,3213.0,1034.0
1990,"Seattle, WA",516259.0,53.0,481.0,4551.0,2695.0
1990,"St. Louis, MO",396685.0,177.0,331.0,8466.0,4708.0
1990,"Suffolk County, NY",1189974.0,32.0,128.0,1433.0,1419.0
1990,"Tampa, FL",280015.0,62.0,366.0,5723.0,3163.0
1990,"Tucson, AZ",405390.0,30.0,290.0,2458.0,902.0
1990,"Tulsa, OK",367302.0,57.0,382.0,2920.0,1539.0
1990,"Virginia Beach, VA",393069.0,16.0,149.0,313.0,424.0
1990,"Washington, DC",606900.0,472.0,303.0,6779.0,7365.0
1990,"Wichita, KS",304011.0,18.0,321.0,771.0,1079.0
1991,"Albuquerque, NM",393148.0,51.0,261.0,3972.0,1307.0
1991,"Arlington, TX",267306.0,26.0,166.0,1216.0,700.0
1991,"Atlanta, GA",403085.0,205.0,676.0,8967.0,6479.0
1991,"Aurora, CO",227670.0,11.0,184.0,2987.0,564.0
1991,"Austin, TX",475558.0,49.0,276.0,1088.0,1555.0
1991,"Baltimore County, MD",703563.0,25.0,271.0,5183.0,2139.0
1991,"Baltimore, MD",748099.0,304.0,701.0,7257.0,10770.0
1991,"Boston, MA",572454.0,113.0,486.0,6446.0,4784.0
1991,"Buffalo, NY",329353.0,50.0,319.0,2968.0,2705.0
1991,"Charlotte, NC",402618.0,114.0,407.0,5340.0,2899.0
1991,"Chicago, IL",2811478.0,925.0,3575.0,42237.0,43783.0
1991,"Cincinnati, OH",367123.0,54.0,478.0,2947.0,2315.0
1991,"Cleveland, OH",509898.0,175.0,913.0,3121.0,5132.0
1991,"Columbus, OH",638533.0,138.0,650.0,2686.0,3747.0
1991,"Dallas, TX",1028362.0,500.0,1208.0,13449.0,11254.0
1991,"Denver, CO",479468.0,88.0,427.0,2884.0,1635.0
1991,"Detroit, MI",1036246.0,615.0,1427.0,12651.0,13569.0
1991,"El Paso, TX",526339.0,49.0,265.0,3818.0,1484.0
1991,"Fairfax County, VA",800147.0,20.0,100.0,357.0,477.0
1991,"Fort Worth, TX",457171.0,195.0,442.0,4851.0,3426.0
1991,"Fresno, CA",361580.0,52.0,282.0,2092.0,2182.0
1991,"Honolulu, HI",856432.0,29.0,275.0,894.0,860.0
1991,"Houston, TX",1665756.0,608.0,1213.0,10947.0,13883.0
1991,"Indianapolis, IN",489392.0,95.0,561.0,4415.0,2001.0
1991,"Jacksonville, FL",653515.0,119.0,716.0,5964.0,3846.0
1991,"Kansas City, MO",438188.0,135.0,477.0,6846.0,4955.0
1991,"Las Vegas, NV",656391.0,103.0,433.0,1932.0,3193.0
1991,"Long Beach, CA",438378.0,94.0,284.0,4760.0,4071.0
1991,"Los Angeles County, CA",990838.0,226.0,418.0,11847.0,4527.0
1991,"Los Angeles, CA",3558316.0,1027.0,1966.0,47104.0,39778.0
1991,"Memphis, TN",619981.0,169.0,653.0,3492.0,4504.0
1991,"Mesa, AZ",294754.0,15.0,156.0,1498.0,389.0
1991,"Miami-Dade County, FL",1064064.0,159.0,747.0,9598.0,8635.0
1991,"Miami, FL",367945.0,125.0,236.0,6582.0,8477.0
1991,"Milwaukee, WI",636342.0,163.0,502.0,1311.0,4252.0
1991,"Minneapolis, MN",373303.0,64.0,744.0,2471.0,2610.0
1991,"Montgomery County, MD",757060.0,22.0,210.0,1234.0,979.0
1991,"Nashville, TN",507328.0,88.0,514.0,4739.0,2648.0
1991,"Nassau County, NY",1013708.0,27.0,85.0,994.0,1181.0
1991,"New Orleans, LA",500791.0,345.0,302.0,4353.0,5969.0
1991,"New York City, NY",7350023.0,2154.0,2892.0,66832.0,98512.0
1991,"Newark, NJ",276510.0,88.0,244.0,3869.0,5201.0
1991,"Oakland, CA",379995.0,149.0,460.0,4942.0,3933.0
1991,"Oklahoma City, OK",449025.0,56.0,473.0,3038.0,1499.0
1991,"Omaha, NE",338987.0,35.0,207.0,2366.0,634.0
1991,"Orlando, FL",169009.0,10.0,81.0,1161.0,759.0
1991,"Philadelphia, PA",1596699.0,440.0,904.0,7186.0,13921.0
1991,"Phoenix, AZ",995895.0,128.0,480.0,6954.0,3448.0
1991,"Pittsburgh, PA",372349.0,36.0,300.0,1254.0,2704.0
1991,"Portland, OR",449671.0,53.0,464.0,4881.0,2723.0
1991,"Prince George's County, MD",622433.0,140.0,453.0,3313.0,3796.0
1991,"Raleigh, NC",211350.0,25.0,120.0,964.0,652.0
1991,"Sacramento, CA",377058.0,66.0,221.0,2329.0,2280.0
1991,"Salt Lake City, UT",164313.0,14.0,182.0,649.0,474.0
1991,"San Antonio, TX",955905.0,208.0,698.0,2889.0,3778.0
1991,"San Diego, CA",1133681.0,167.0,472.0,7860.0,5331.0
1991,"San Francisco, CA",739039.0,95.0,400.0,4645.0,7020.0
1991,"San Jose, CA",798542.0,53.0,445.0,3432.0,1328.0
1991,"Seattle, WA",532418.0,43.0,398.0,4019.0,2761.0
1991,"St. Louis, MO",399858.0,260.0,342.0,8180.0,5294.0
1991,"Suffolk County, NY",1194436.0,41.0,110.0,1402.0,1683.0
1991,"Tampa, FL",287354.0,56.0,335.0,6629.0,3010.0
1991,"Tucson, AZ",414766.0,24.0,332.0,2651.0,889.0
1991,"Tulsa, OK",370735.0,42.0,414.0,2998.0,1469.0
1991,"Virginia Beach, VA",399334.0,27.0,127.0,421.0,512.0
1991,"Washington, DC",598000.0,482.0,214.0,6704.0,7265.0
1991,"Wichita, KS",306339.0,24.0,284.0,960.0,1404.0
1992,"Albuquerque, NM",401529.0,42.0,294.0,4372.0,1460.0
1992,"Arlington, TX",272037.0,16.0,146.0,1169.0,725.0
1992,"Atlanta, GA",410876.0,198.0,627.0,9207.0,5824.0
1992,"Aurora, CO",233939.0,16.0,182.0,3194.0,672.0
1992,"Austin, TX",483975.0,37.0,294.0,1069.0,1450.0
1992,"Baltimore County, MD",710514.0,43.0,295.0,5029.0,2293.0
1992,"Baltimore, MD",755517.0,335.0,749.0,8452.0,12263.0
1992,"Boston, MA",572822.0,73.0,537.0,6297.0,4765.0
1992,"Buffalo, NY",330466.0,76.0,346.0,2947.0,2998.0
1992,"Charlotte, NC",408951.0,99.0,361.0,5938.0,3058.0
1992,"Chicago, IL",2832901.0,960.0,3754.0,41080.0,38448.0
1992,"Cincinnati, OH",369707.0,49.0,486.0,2964.0,2294.0
1992,"Cleveland, OH",513487.0,157.0,854.0,3098.0,4423.0
1992,"Columbus, OH",643028.0,113.0,684.0,2647.0,3585.0
1992,"Dallas, TX",1046562.0,387.0,1096.0,10667.0,9532.0
1992,"Denver, CO",492672.0,95.0,437.0,2967.0,1804.0
1992,"Detroit, MI",1044128.0,595.0,1225.0,12433.0,12194.0
1992,"El Paso, TX",535655.0,44.0,272.0,3900.0,1610.0
1992,"Fairfax County, VA",811733.0,18.0,152.0,417.0,473.0
1992,"Fort Worth, TX",465262.0,153.0,525.0,5226.0,3488.0
1992,"Fresno, CA",367376.0,81.0,203.0,1985.0,3094.0
1992,"Honolulu, HI",875297.0,31.0,326.0,1012.0,1013.0
1992,"Houston, TX",1695239.0,465.0,1169.0,12073.0,11130.0
1992,"Indianapolis, IN",493928.0,88.0,541.0,4028.0,2157.0
1992,"Jacksonville, FL",663899.0,123.0,713.0,7098.0,3614.0
1992,"Kansas City, MO",441162.0,150.0,564.0,7386.0,4494.0
1992,"Las Vegas, NV",678385.0,99.0,393.0,1926.0,3609.0
1992,"Long Beach, CA",445405.0,104.0,218.0,3020.0,3583.0
1992,"Los Angeles County, CA",922758.0,228.0,359.0,12672.0,5471.0
1992,"Los Angeles, CA",3615355.0,1094.0,1872.0,46445.0,39508.0
1992,"Memphis, TN",628865.0,176.0,688.0,3559.0,5341.0
